Pool,Day,Month,Year,Transect_Direction,Species,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,41,
Santa Catalina,22,6,2005,SN,Plantago elongata,10,16,2,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Plantago lanceolata,,,,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Poa annua,,,,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Polycarpon tetraphyllum,,,,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Polygonum arenastrum,,,,,,,,,,,,,,,1,,,,,,
Santa Catalina,22,6,2005,SN,Polypogon monspeliensis,,,,2,,,1,,,,,,1,1,1,2,1,,,,
Santa Catalina,22,6,2005,SN,Psilocarphus brevissimus,,,,4,5,4,,,,,,1,1,1,1,,,,,,
Santa Catalina,22,6,2005,SN,Rhaphanus sativus,,,,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Rumex acetosella,,,,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Rumex crispus,,,,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Sisyrinchium bellum,2,,,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Solanum sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Sonchus,,1,,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Spergularia macrotheca,5,,,,,,,,,,,,,1,4,,,,,,
Santa Catalina,22,6,2005,SN,Spergularia sp.?,13,18,5,20,,,,,,,,,2,2,9,1,1,,,,
Santa Catalina,22,6,2005,SN,Stachys ajugoides,,,,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Trifolium sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Veronica?Virginica?,,,,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Vicia sp.,,,,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Vulpia sp.,,5,1,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,Bare,35,5,50,46,22,43,48,15,19,15,43,37,41,79,68,53,48,,,,
Santa Catalina,22,6,2005,SN,Thatch,,,,,,,,,,,,,,,,,,,,,
Santa Catalina,22,6,2005,SN,unk.,,,,,,,1,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Agrostis sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Alopecurus saccatus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Ambrosia psylostachya,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Anagalis arvensis,,,,,,,,,,,1,1,,,,,,,,,
Santa Barbara,20,6,2005,SN,Artemesis douglasiana,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Aster subulatus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Atriplex lentiformes,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Avena barbata,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Avena fatua,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Baccharis pilularis,,1,,,,,,,,,3,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Bolboschoenus maritimus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Brodiea jolonensis,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Bromus carinatus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Bromus diandrus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Bromus hordeaceous,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Calystegia macrostegia,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Camissonia micrantha,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Capsella bursa-pastoris,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Castilleja exserta ,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Centromadia parryi ssp. aust.,29,,1,,,,,,,1,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Centuarium muehlenbergii,,,,,,,,,,,,,x,,,,,,,,
Santa Barbara,20,6,2005,SN,Centunculus minimus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Chamaesyce maculata,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Chamomilla suaveolens,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Chenepode?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Convolvulus arvensis,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Conyza canadensis,,,,,,,,,,,,2,,,,,,,,,
Santa Barbara,20,6,2005,SN,Conyza coulteri,,,,,,,,,,,,1,,,,,,,,,
Santa Barbara,20,6,2005,SN,Corethrogyne filaginifolia,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Coronopus didymus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Cotula australis,5,1,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Cotula coronopofolia,,,1,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Crassula aquatica,,,,,1,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Cynodon dactylon,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Cyperus strigosus? (nut sedge),,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Deinandra fasciculata,,,,,,,,,,,20,1,,,,,,,,,
Santa Barbara,20,6,2005,SN,Distichlis spicata,,,4,,,,,,,1,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Echinochloa crusgalli,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Elatine brachysperma,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Eleocharis acicularis,,,,40,5,,,2,45,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Eleocharis macrostachya,,,,,26,70,90,85,2,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Eriogonum parvifolium,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Erodium cicutarium,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Eremocarpus setigerus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Erodium botrys,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Eryngium armatum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Eryngium vaseyi,,,30,55,30,1,,,35,67,2,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Euthamia occidentalis,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Frankenia salina,,,,,,,,,,2,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Geranium dissectum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Gnaphalium canescens,,3,,,,,,,,,1,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Gnaphalium lueto-album,,,,,,,,,,,20,4,,,,,,,,,
Santa Barbara,20,6,2005,SN,Grindelia camporum,10,55,2,,,,,,,7,20,25,,,,,,,,,
Santa Barbara,20,6,2005,SN,Hazardia squarrosa,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Hordeum br. ssp. br.,,,35,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Hordeum br. ssp. ca.,,,,,,,,,,,6,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Hordeum marinum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Hordeum murinum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Isocoma menziesii,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Juncus bufonius,7,2,11,,,,,,,8,1,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Juncus occidentalis,,,,,,,,,,7,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Juncus phaeocephalus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Lactuca serriola,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Lolium multiflorum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Lupinus bicolor,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Lupinus succulentus,19,12,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Lythrum hyssopifolium,,,,,,,,,1,1,1,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Malva parviflora,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Medicago polymorpha,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Melilotus sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Nassella pulchra,9,5,,,,,,,,,,42,,,,,,,,,
Santa Barbara,20,6,2005,SN,Oxalis albicans?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Oxalis pes-caprae,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Paraphalis incurva,,,,,,,,,,1,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Phalaris lemmonii,,,,,,,,,2,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Plagiobothrys undulates,,,,12,1,,,,5,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Plantago elongata,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Plantago lanceolata,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Poa annua,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Polycarpon tetraphyllum,2,1,,,,,,,,,,1,,,,,,,,,
Santa Barbara,20,6,2005,SN,Polygonum arenastrum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Polypogon monspeliensis,,1,1,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Psilocarphus brevissimus,,,,3,,,,,2,1,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Rhaphanus sativus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Rumex acetosella,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Rumex crispus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Sisyrinchium bellum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Solanum sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Sonchus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Spergularia macrotheca,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Spergularia sp.?,1,1,1,,,,,,,,1,1,,,,,,,,,
Santa Barbara,20,6,2005,SN,Stachys ajugoides,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Trifolium sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Veronica?Virginica?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Vicia sp.,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Vulpia sp.,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,SN,Bare,18,18,10,2,37,28,10,12,5,4,20,22,,,,,,,,,
Santa Barbara,20,6,2005,SN,Thatch,,,,,,,,,,,4,,,,,,,,,,
Santa Barbara,20,6,2005,SN,unk.,,,,,,1,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Agrostis sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Alopecurus saccatus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Ambrosia psylostachya,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Anagalis arvensis,,1,1,,,,,,,,2,1,,,,,,,,,
Santa Barbara,20,6,2005,EW,Artemesis douglasiana,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Aster subulatus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Atriplex lentiformes,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Avena barbata,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Avena fatua,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Baccharis pilularis,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Bolboschoenus maritimus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Brodiea jolonensis,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Bromus carinatus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Bromus diandrus,1,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Bromus hordeaceous,1,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Calystegia macrostegia,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Camissonia micrantha,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Capsella bursa-pastoris,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Castilleja exserta ,,,1,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Centromadia parryi ssp. aust.,2,,,,,,,,,,1,33,,,,,,,,,
Santa Barbara,20,6,2005,EW,Centuarium muehlenbergii,,,,,,,,,,,,,x,,,,,,,,
Santa Barbara,20,6,2005,EW,Centunculus minimus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Chamaesyce maculata,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Chamomilla suaveolens,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Chenepode?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Convolvulus arvensis,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Conyza canadensis,,,,,,,,,,,,4,,,,,,,,,
Santa Barbara,20,6,2005,EW,Conyza coulteri,,,,,,,,,,,,1,,,,,,,,,
Santa Barbara,20,6,2005,EW,Corethrogyne filaginifolia,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Coronopus didymus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Cotula australis,1,,,,5,1,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Cotula coronopofolia,,,,,,,,,,1,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Crassula aquatica,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Cynodon dactylon,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Cyperus strigosus? (nut sedge),,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Deinandra fasciculata,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Distichlis spicata,,,1,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Echinochloa crusgalli,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Elatine brachysperma,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Eleocharis acicularis,,,,45,26,,,,32,10,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Eleocharis macrostachya,,,,,13,60,80,55,3,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Eriogonum parvifolium,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Erodium cicutarium,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Eremocarpus setigerus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Erodium botrys,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Eryngium armatum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Eryngium vaseyi,2,,34,80,40,1,,,42,80,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Euthamia occidentalis,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Frankenia salina,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Geranium dissectum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Gnaphalium canescens,,,,,,,,,,,1,1,,,,,,,,,
Santa Barbara,20,6,2005,EW,Gnaphalium lueto-album,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Grindelia camporum,13,40,2,,,,,,,4,55,3,,,,,,,,,
Santa Barbara,20,6,2005,EW,Hazardia squarrosa,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Hordeum br. ssp. br.,,,40,3,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Hordeum br. ssp. ca.,2,,,,,,,,,,2,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Hordeum marinum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Hordeum murinum,,,,,,,,,,,1,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Isocoma menziesii,,,,,,,,,,,,1,,,,,,,,,
Santa Barbara,20,6,2005,EW,Juncus bufonius,,5,12,,,,,,,,4,12,,,,,,,,,
Santa Barbara,20,6,2005,EW,Juncus occidentalis,,,3,,,,,,,4,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Juncus phaeocephalus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Lactuca serriola,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Lolium multiflorum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Lupinus bicolor,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Lupinus succulentus,14,6,,,,,,,,,,6,,,,,,,,,
Santa Barbara,20,6,2005,EW,Lythrum hyssopifolium,,,,,,,,,,1,1,1,,,,,,,,,
Santa Barbara,20,6,2005,EW,Malva parviflora,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Medicago polymorpha,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Melilotus sp.?,,,1,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Nassella pulchra,8,,,,,,,,,,1,50,,,,,,,,,
Santa Barbara,20,6,2005,EW,Oxalis albicans?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Oxalis pes-caprae,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Paraphalis incurva,,,2,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Phalaris lemmonii,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Plagiobothrys undulates,,,,4,4,,,,12,3,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Plantago elongata,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Plantago lanceolata,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Poa annua,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Polycarpon tetraphyllum,5,4,,,,,,,,,1,1,,,,,,,,,
Santa Barbara,20,6,2005,EW,Polygonum arenastrum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Polypogon monspeliensis,2,5,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Psilocarphus brevissimus,,,,,3,,,,8,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Rhaphanus sativus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Rumex acetosella,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Rumex crispus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Sisyrinchium bellum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Schoenoplectus californica, ,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Solanum sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Sonchus,1,,,,,,,,,,,1,,,,,,,,,
Santa Barbara,20,6,2005,EW,Spergularia macrotheca,,,,,,,,,,,,1,,,,,,,,,
Santa Barbara,20,6,2005,EW,Spergularia sp.?,3,1,,,,,,,,,,4,,,,,,,,,
Santa Barbara,20,6,2005,EW,Stachys ajugoides,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Trifolium sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Veronica?Virginica?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Vicia sp.,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,Vulpia sp.,,,,,,,,,,,2,9,,,,,,,,,
Santa Barbara,20,6,2005,EW,Bare,48,38,7,3,9,38,20,44,4,1,29,0,,,,,,,,,
Santa Barbara,20,6,2005,EW,Thatch,,,,,,,,,2,,,,,,,,,,,,
Santa Barbara,20,6,2005,EW,unk.,,,,,,,,1,1,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Alopecurus saccatus,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Ambrosia psylostachya,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Anagalis arvensis,1,,,,,,,,,,1,,,,,,,,,,
San Miguel,15,5,2006,SN,Artemesis douglasiana,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Aster subulatus,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Atriplex lentiformes,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Avena barbata,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Avena fatua,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Baccharis pilularis,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Bolboschoenus maritimus,,,,,2,2,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Brodiea jolonensis,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Bromus diandrus,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Bromus hordeaceous,,,1,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Calystegia macrostegia,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Camissonia cheirthifolia,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Cammisonia micrantha,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Capsella bursa-pastoris,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Carpobrotus edulis,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Castilleja exserta ,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Centromedia parryi ssp.australis,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Centunculus minimus,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Centurium muehlenbergii,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Chamomilla suaveolens,,,,,,,,,,,1,,,,,,,,,,
San Miguel,15,5,2006,SN,Chenepode?,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Conyza canadensis,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Conyza coulteri,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Coronopus didymus,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Cotula australis,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Cotula coronopofolia,,,,,,1,,,1,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Crassula aquatica,,,,,,,,,5,5,,,,,,,,,,,
San Miguel,15,5,2006,SN,Cynodon dactylon,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Cyperus strigosus? (nut sedge),,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Distichlis spicata,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Echinochloa crusgalli,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Elatine brachysperma,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Eleocharis acicularis,,,3,40,70,,,,30,12,,,,,,,,,,,
San Miguel,15,5,2006,SN,Eleocharis macrostachya,,,,,2,15,90,95,75,4,,,,,,,,,,,
San Miguel,15,5,2006,SN,Erodium cicutarium,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Eremocarpus setigerus,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Erodium botrys,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Eriogonum parvifolium,2,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Eryngium armatum,,,4,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Eryngium vaseyi,,,2,75,30,7,6,15,80,55,,1,,,,,,,,,
San Miguel,15,5,2006,SN,Eschscholzia californica,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Euthamia occidentalis,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Frankenia salina,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Geranium dissectum,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Gnaphalium luteo-album,1,1,,,,,,,,,2,1,,,,,,,,,
San Miguel,15,5,2006,SN,Grindelia camporum,25,35,75,1,,,,,,25,32,26,,,,,,,,,
San Miguel,15,5,2006,SN,Hordeum br. ssp. br.,,,3,3,,,,,,12,,,,,,,,,,,
San Miguel,15,5,2006,SN,Hordeum br. ssp. ca.,,,,,,,,,,,1,3,,,,,,,,,
San Miguel,15,5,2006,SN,Hordeum marinum,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Hordeum murinum,,,,,,,,,,,,,,,,,,,,,
San Miguel,15,5,2006,SN,Isocoma menziesii,35,,,,,,,,,,,8,,,,,,,,,
San Miguel,15,5,2006,SN,Juncus bufonius,,,4,,,,,,,2,,2,,,,,,,,,
San Miguel,15,5,2006,SN,Juncus occidentalis,,,5,,,,,,,2,,,,,,,,,,,
San Miguel,15,5,2006,SN,Juncus phaeocephalus,,,,,,,,,,,,,,,,,,,,,
